age,gender,profile,store_type,period,special_event,day_of_week,hour,is_weekend,is_sales,is_holiday,total_items,nb_categories,has_shopping_list,items_alimentaire,items_vetements,items_electronique,items_maison,items_beaute,items_sport,items_librairie,shopping_time_min
36,femme,normal,hypermarche,semaine,aucun,1,20,0,0,0,19,4,0,13,3,0,0,2,0,1,52.90614827519195
35,homme,methodique,centre_commercial,semaine,fin_annee,2,14,0,0,1,14,5,1,8,3,0,1,1,1,0,85.22944590314778
66,femme,rapide,supermarche,semaine,fin_annee,2,19,0,0,1,26,6,0,15,6,0,1,1,1,2,70.81786528141588
23,homme,rapide,hypermarche,semaine,noel,0,18,0,0,1,20,5,1,11,2,2,3,2,0,0,61.81573067916184
45,femme,flaneur,supermarche,semaine,aucun,1,12,0,0,0,27,7,0,8,4,1,4,3,2,5,91.10141213155117
24,femme,normal,supermarche,semaine,aucun,3,18,0,0,0,18,5,1,10,3,0,0,2,2,1,40.520572294443554
55,homme,normal,supermarche,semaine,aucun,0,20,0,0,0,22,5,0,9,5,2,5,1,0,0,56.85013091463069
29,homme,normal,supermarche,semaine,rentree,1,15,0,0,1,17,6,0,9,1,1,1,4,1,0,72.4988199269932
58,homme,normal,supermarche,semaine,noel,4,15,0,0,1,22,6,1,8,3,1,3,5,0,2,76.37540041598685
67,femme,flaneur,supermarche,weekend,rentree,5,19,1,0,1,26,7,0,8,5,3,2,3,3,2,118.79089716240405
51,homme,normal,centre_commercial,semaine,soldes_ete,1,16,0,1,0,10,4,0,3,2,0,0,3,0,2,74.75848377620294
42,homme,flaneur,supermarche,weekend,aucun,6,10,1,0,0,11,3,0,5,4,0,0,2,0,0,68.34884296103434
34,homme,flaneur,centre_commercial,semaine,aucun,0,19,0,0,0,24,6,1,12,4,1,3,2,2,0,90.39054301362233
50,homme,flaneur,supermarche,semaine,aucun,2,14,0,0,0,20,4,1,15,1,0,0,2,2,0,50.34719835040891
40,homme,rapide,supermarche,weekend,soldes_ete,6,11,1,1,0,22,6,0,9,3,1,5,3,0,1,77.30460271727199
26,femme,normal,hypermarche,semaine,aucun,3,16,0,0,0,33,7,1,14,6,1,5,3,1,3,73.3666830840923
23,femme,rapide,hypermarche,weekend,noel,5,12,1,0,1,13,5,1,6,4,1,0,1,1,0,78.7969798699932
19,homme,normal,hypermarche,semaine,soldes_hiver,4,12,0,1,0,20,6,1,12,2,2,1,2,1,0,70.28441034124762
55,femme,flaneur,hypermarche,weekend,aucun,5,10,1,0,0,22,5,1,11,5,0,3,2,0,1,102.04283003926055
26,homme,normal,supermarche,weekend,aucun,5,14,1,0,0,12,4,0,6,2,3,0,1,0,0,57.355103757343386
20,femme,flaneur,hypermarche,semaine,aucun,1,14,0,0,0,19,5,0,8,7,0,0,1,1,2,73.5592732201778
33,homme,normal,hypermarche,semaine,noel,0,9,0,0,1,15,6,1,3,4,0,4,2,1,1,73.57621722626234
42,homme,normal,supermarche,semaine,aucun,0,20,0,0,0,16,6,0,6,6,0,1,1,1,1,68.94454731681101
41,femme,flaneur,centre_commercial,weekend,aucun,5,16,1,0,0,11,4,1,5,1,0,0,4,0,1,75.48779990067571
64,femme,normal,centre_commercial,semaine,rentree,3,11,0,0,1,18,5,1,9,1,0,3,4,1,0,87.36791003314133
46,femme,flaneur,supermarche,semaine,soldes_ete,0,9,0,1,0,21,7,1,10,2,1,2,2,1,3,94.58924903699682
61,homme,normal,centre_commercial,weekend,aucun,5,18,1,0,0,15,4,1,10,0,1,0,0,1,3,73.1597881462053
57,homme,methodique,boutique,semaine,noel,0,9,0,0,1,17,5,0,4,2,0,5,5,0,1,74.98545225854572
43,femme,normal,hypermarche,semaine,paques,3,9,0,0,1,21,6,0,13,2,0,3,1,1,1,97.7487866928859
55,homme,flaneur,supermarche,semaine,soldes_hiver,4,13,0,1,0,14,6,1,7,1,1,2,2,0,1,76.56120163847666
52,femme,rapide,boutique,weekend,aucun,6,13,1,0,0,17,6,1,9,3,1,2,1,1,0,44.78948075708847
40,femme,normal,supermarche,weekend,aucun,5,9,1,0,0,18,4,1,9,4,0,3,2,0,0,53.05891591652224
21,homme,methodique,supermarche,semaine,noel,2,13,0,0,1,19,5,0,11,0,0,1,5,1,1,84.87920827344107
59,femme,flaneur,supermarche,semaine,aucun,2,15,0,0,0,15,4,0,4,5,0,1,5,0,0,47.48864905589981
31,femme,rapide,centre_commercial,weekend,noel,5,13,1,0,1,22,6,0,8,5,0,3,1,2,3,105.80510938526568
64,femme,normal,boutique,semaine,rentree,1,17,0,0,1,19,6,1,6,7,0,1,2,2,1,59.420766612278165
56,femme,normal,hypermarche,semaine,black_friday,4,12,0,1,0,25,6,1,13,2,0,4,3,2,1,74.38376397624806
24,femme,rapide,boutique,semaine,aucun,1,17,0,0,0,15,4,0,6,3,0,5,1,0,0,43.307045147261675
25,femme,flaneur,supermarche,weekend,aucun,6,20,1,0,0,24,5,1,17,1,0,3,2,1,0,69.7449669935888
59,homme,rapide,supermarche,semaine,aucun,2,16,0,0,0,13,5,1,6,3,1,0,1,0,2,17.856128878875897
68,femme,normal,hypermarche,semaine,noel,3,9,0,0,1,24,5,1,15,3,0,1,3,0,2,87.80283664394318
36,homme,normal,boutique,weekend,aucun,5,12,1,0,0,12,4,0,6,2,0,0,3,0,1,38.6168778877511
19,femme,normal,hypermarche,weekend,aucun,6,15,1,0,0,23,6,1,8,6,3,3,1,0,2,66.61982006405013
64,femme,flaneur,supermarche,semaine,aucun,0,9,0,0,0,17,5,0,9,2,0,0,4,1,1,78.28964070410207
18,homme,methodique,supermarche,semaine,aucun,2,20,0,0,0,16,4,1,7,5,1,0,3,0,0,35.842666698878276
59,homme,rapide,supermarche,semaine,aucun,4,16,0,0,0,22,7,0,12,2,1,3,1,2,1,61.68909564683101
55,femme,flaneur,supermarche,semaine,aucun,2,19,0,0,0,17,6,1,7,2,0,4,2,1,1,60.53043182340744
30,homme,normal,supermarche,semaine,soldes_hiver,4,10,0,1,0,20,6,0,8,5,1,2,2,0,2,62.44339750323552
59,homme,normal,boutique,semaine,aucun,4,16,0,0,0,23,5,0,16,1,1,0,3,2,0,47.90350105576778
61,homme,rapide,hypermarche,weekend,aucun,5,19,1,0,0,16,4,1,9,3,0,1,3,0,0,44.30115923163146
41,homme,rapide,hypermarche,semaine,rentree,4,12,0,0,1,25,6,0,9,2,2,6,3,3,0,81.9514039406659
49,femme,normal,supermarche,semaine,rentree,1,16,0,0,1,18,5,1,9,3,0,0,4,1,1,68.26712060898775
47,femme,normal,supermarche,weekend,aucun,6,9,1,0,0,24,7,0,7,5,1,6,3,1,1,79.34549527792586
23,homme,flaneur,hypermarche,semaine,aucun,3,20,0,0,0,14,6,1,7,1,0,2,2,1,1,69.3652837219449
55,femme,flaneur,centre_commercial,semaine,noel,2,13,0,0,1,18,6,0,8,0,2,3,3,1,1,127.80715260455626
50,homme,methodique,hypermarche,semaine,aucun,3,17,0,0,0,27,6,1,15,5,2,0,3,1,1,78.1770531715147
61,femme,normal,centre_commercial,weekend,aucun,6,15,1,0,0,25,6,1,12,4,1,2,4,2,0,96.93681565433468
40,femme,normal,centre_commercial,semaine,aucun,0,11,0,0,0,18,6,1,4,6,0,1,3,2,2,71.17282130535781
27,homme,normal,supermarche,weekend,aucun,6,12,1,0,0,24,4,0,17,4,0,1,0,0,2,68.25863791650245
63,femme,normal,supermarche,semaine,soldes_ete,2,18,0,1,0,14,5,0,5,3,0,3,0,2,1,63.75411224681056
32,homme,normal,hypermarche,semaine,rentree,3,15,0,0,1,25,6,1,12,7,3,1,1,1,0,106.95675333965198
40,homme,normal,hypermarche,semaine,paques,3,14,0,0,1,16,4,1,12,0,0,1,2,1,0,73.99223134624583
53,homme,normal,supermarche,weekend,aucun,5,12,1,0,0,10,4,0,5,1,0,2,2,0,0,39.80424090302912
18,homme,normal,hypermarche,weekend,aucun,5,11,1,0,0,16,5,0,8,1,3,3,1,0,0,63.338345646840516
25,homme,rapide,hypermarche,weekend,soldes_ete,6,19,1,1,0,23,7,1,11,4,2,2,2,1,1,80.78564773045409
20,homme,rapide,boutique,weekend,aucun,6,10,1,0,0,18,6,1,12,0,1,2,1,1,1,44.40967476418046
31,homme,normal,supermarche,semaine,aucun,0,18,0,0,0,21,7,1,8,3,2,1,3,3,1,73.49162754194029
34,femme,rapide,supermarche,semaine,soldes_hiver,4,20,0,1,0,18,4,1,11,1,0,4,0,0,2,45.76590849139531
51,femme,flaneur,hypermarche,semaine,rentree,2,17,0,0,1,21,6,0,10,3,0,4,2,1,1,92.84553852530763
64,femme,rapide,hypermarche,weekend,aucun,5,11,1,0,0,22,7,0,8,3,1,2,4,1,3,75.67965794201515
23,femme,flaneur,hypermarche,semaine,rentree,2,15,0,0,1,18,4,0,13,1,0,0,1,0,3,83.71334695822725
22,homme,normal,boutique,semaine,aucun,0,9,0,0,0,17,5,1,9,3,1,3,1,0,0,33.807783346039265
63,homme,rapide,centre_commercial,weekend,aucun,5,16,1,0,0,19,5,1,10,3,0,1,4,1,0,79.59314018886388
68,homme,flaneur,hypermarche,weekend,aucun,5,9,1,0,0,18,5,1,11,2,0,2,2,0,1,81.39733877585954
58,femme,normal,supermarche,semaine,soldes_hiver,4,20,0,1,0,19,6,0,8,3,1,4,2,0,1,66.1822685277317
57,homme,normal,hypermarche,semaine,paques,2,10,0,0,1,24,7,1,13,4,1,3,1,1,1,85.59497934625298
46,femme,flaneur,hypermarche,semaine,soldes_hiver,2,9,0,1,0,17,5,0,9,1,0,3,2,2,0,96.66966465881202
52,homme,rapide,centre_commercial,semaine,aucun,2,12,0,0,0,20,5,0,11,5,0,2,1,0,1,68.38065199171992
35,homme,normal,boutique,semaine,aucun,4,10,0,0,0,22,5,0,10,3,0,3,0,3,3,52.314983914177766
57,femme,flaneur,hypermarche,weekend,soldes_ete,5,9,1,1,0,37,6,0,19,8,0,5,3,1,1,141.8783174721829
65,femme,flaneur,hypermarche,semaine,aucun,0,9,0,0,0,25,7,0,10,1,4,3,4,1,2,84.60855627844698
47,femme,normal,supermarche,semaine,aucun,2,10,0,0,0,19,5,1,12,3,1,2,0,1,0,46.61961171603304
32,homme,rapide,supermarche,semaine,fin_annee,3,14,0,0,1,17,5,0,9,4,0,1,2,1,0,58.71886772124909
32,homme,flaneur,supermarche,semaine,noel,4,10,0,0,1,30,5,1,16,3,0,5,0,2,4,86.9008005413938
33,homme,normal,supermarche,semaine,aucun,1,20,0,0,0,24,6,1,11,7,0,1,2,2,1,49.16679447756327
50,femme,rapide,hypermarche,semaine,aucun,0,20,0,0,0,24,7,1,12,4,3,1,1,1,2,43.21255248965551
27,femme,normal,supermarche,semaine,aucun,3,19,0,0,0,19,7,0,10,3,1,2,1,1,1,67.28866998879647
36,homme,methodique,hypermarche,semaine,soldes_hiver,2,10,0,1,0,9,4,1,4,1,1,0,3,0,0,63.11817375596755
54,homme,rapide,hypermarche,semaine,rentree,1,16,0,0,1,20,5,1,9,4,0,4,1,0,2,68.80141410646502
67,femme,flaneur,hypermarche,semaine,noel,0,13,0,0,1,21,5,0,8,5,3,3,2,0,0,97.93200209801684
20,femme,normal,hypermarche,semaine,aucun,4,16,0,0,0,15,4,1,8,4,0,1,2,0,0,45.86571174091433
53,homme,normal,supermarche,semaine,aucun,1,20,0,0,0,13,5,1,6,3,1,1,2,0,0,33.38197867394495
21,femme,flaneur,boutique,weekend,fin_annee,5,20,1,0,1,18,4,1,9,4,0,3,2,0,0,78.81236202187247
28,femme,methodique,supermarche,weekend,fin_annee,6,16,1,0,1,18,7,1,8,1,1,3,1,1,3,81.17158433388211
58,femme,normal,boutique,semaine,aucun,1,20,0,0,0,25,7,1,10,4,1,1,5,2,2,56.29593003644438
50,homme,rapide,supermarche,weekend,aucun,6,10,1,0,0,23,5,0,15,3,2,2,1,0,0,57.16910128200352
45,homme,methodique,hypermarche,semaine,aucun,3,15,0,0,0,25,6,0,11,4,0,3,4,1,2,79.02140569623211
49,homme,normal,supermarche,semaine,rentree,0,17,0,0,1,20,6,0,10,2,2,3,2,1,0,82.95491247649497
33,homme,normal,supermarche,semaine,soldes_hiver,3,20,0,1,0,21,5,1,16,1,0,0,2,1,1,65.86674750359583
26,homme,normal,hypermarche,semaine,noel,3,16,0,0,1,18,4,0,12,0,1,0,0,2,3,80.52538012063384
28,femme,flaneur,centre_commercial,semaine,aucun,2,17,0,0,0,11,5,0,6,2,0,1,1,0,1,82.53812081081344
23,homme,flaneur,supermarche,semaine,aucun,4,16,0,0,0,14,6,1,2,5,0,3,1,1,2,46.14939312810472
66,femme,methodique,hypermarche,semaine,aucun,1,12,0,0,0,14,5,1,7,3,1,0,2,0,1,59.203997570674964
44,homme,normal,supermarche,semaine,black_friday,0,18,0,1,0,10,3,1,5,3,0,0,2,0,0,50.71718745306627
29,femme,normal,supermarche,weekend,aucun,5,15,1,0,0,20,6,1,10,1,1,1,3,4,0,44.5274481169824
39,femme,normal,boutique,semaine,paques,4,17,0,0,1,12,5,1,6,1,2,0,2,1,0,53.50887137358775
57,femme,normal,centre_commercial,semaine,aucun,4,17,0,0,0,26,6,0,14,5,1,3,2,1,0,94.54362269984813
65,femme,normal,hypermarche,semaine,black_friday,0,12,0,1,0,18,6,0,6,6,2,2,1,0,1,73.18951714601306
54,femme,normal,supermarche,semaine,paques,4,15,0,0,1,10,3,1,7,2,0,0,1,0,0,45.96468752068318
38,femme,rapide,supermarche,semaine,aucun,2,14,0,0,0,21,4,0,15,1,0,4,0,0,1,50.05927753780239
50,homme,normal,boutique,semaine,rentree,4,20,0,0,1,23,5,0,9,7,0,3,2,2,0,65.09587271188062
34,femme,normal,supermarche,semaine,aucun,2,20,0,0,0,19,6,1,12,2,1,2,1,1,0,43.03741250756491
46,homme,flaneur,centre_commercial,semaine,aucun,1,11,0,0,0,17,5,0,9,3,1,2,2,0,0,79.57670276668173
57,homme,normal,supermarche,semaine,aucun,1,18,0,0,0,20,7,0,10,3,1,2,1,1,2,61.270520022381675
27,homme,rapide,boutique,semaine,black_friday,3,14,0,1,0,24,5,1,17,1,0,3,0,2,1,51.30456632271071
35,homme,normal,supermarche,semaine,black_friday,2,16,0,1,0,20,5,0,12,4,0,2,0,1,1,60.12670118388942
64,homme,flaneur,supermarche,weekend,aucun,5,10,1,0,0,19,7,0,9,2,1,2,2,2,1,75.83836606849047
69,femme,normal,hypermarche,semaine,noel,1,20,0,0,1,22,6,1,11,4,0,2,2,1,2,78.19414017691894
30,femme,normal,boutique,semaine,soldes_hiver,4,11,0,1,0,18,6,1,10,2,1,1,3,1,0,48.92960888282345
44,femme,normal,boutique,semaine,paques,0,16,0,0,1,18,5,1,8,3,0,0,3,1,3,66.11236505017945
27,homme,normal,centre_commercial,semaine,aucun,0,12,0,0,0,20,6,0,12,3,0,2,1,1,1,82.73041545926132
49,homme,flaneur,centre_commercial,weekend,aucun,6,12,1,0,0,23,6,1,11,4,0,4,1,1,2,104.6198504023201
58,femme,rapide,hypermarche,semaine,soldes_hiver,2,10,0,1,0,14,7,1,5,2,1,2,2,1,1,46.01069160465005
62,femme,normal,centre_commercial,weekend,aucun,5,19,1,0,0,21,6,0,7,5,1,5,1,0,2,96.01301985110462
20,homme,normal,centre_commercial,semaine,aucun,3,18,0,0,0,21,6,0,10,3,2,0,3,2,1,79.20430704321407
39,femme,rapide,hypermarche,semaine,soldes_hiver,4,20,0,1,0,17,6,1,11,2,0,1,1,1,1,80.77443765828178
44,homme,normal,hypermarche,semaine,aucun,2,9,0,0,0,25,6,1,12,4,1,2,5,1,0,65.37497634200116
20,homme,normal,hypermarche,weekend,fin_annee,6,15,1,0,1,18,4,0,9,2,0,3,4,0,0,97.48065863069634
50,homme,flaneur,hypermarche,semaine,aucun,0,12,0,0,0,27,6,1,15,6,1,1,2,2,0,86.7941886969432
19,homme,flaneur,centre_commercial,semaine,fin_annee,2,14,0,0,1,13,3,1,10,0,1,2,0,0,0,90.55255896842057
28,homme,flaneur,supermarche,semaine,aucun,4,16,0,0,0,14,4,0,8,4,0,0,1,0,1,71.26746233214412
63,femme,normal,supermarche,weekend,aucun,5,19,1,0,0,24,7,1,7,4,2,1,6,1,3,80.69508302822261
27,homme,normal,hypermarche,weekend,aucun,5,15,1,0,0,20,6,0,11,1,0,1,3,3,1,71.44435292023645
56,homme,normal,supermarche,semaine,paques,1,15,0,0,1,22,6,0,11,3,2,2,3,1,0,96.69010832041657
50,femme,normal,hypermarche,semaine,noel,4,14,0,0,1,16,5,0,8,1,0,2,4,0,1,96.76848133477104
24,femme,normal,boutique,weekend,aucun,6,19,1,0,0,25,6,0,14,5,2,1,0,2,1,82.01129869870208
32,femme,methodique,hypermarche,semaine,aucun,1,12,0,0,0,21,6,0,10,3,1,2,0,3,2,77.83823090343144
43,femme,rapide,centre_commercial,semaine,soldes_hiver,1,12,0,1,0,22,7,1,10,2,1,1,2,3,3,86.28072763129686
28,homme,methodique,supermarche,semaine,aucun,1,17,0,0,0,23,6,0,14,2,1,4,1,1,0,55.89154650540358
55,homme,rapide,boutique,semaine,paques,2,19,0,0,1,21,6,1,8,4,0,4,1,3,1,58.406552301920264
44,femme,normal,hypermarche,weekend,aucun,6,13,1,0,0,23,5,0,13,5,1,0,3,1,0,88.51575900599543
56,femme,normal,supermarche,semaine,soldes_ete,0,17,0,1,0,19,5,0,9,4,0,1,2,0,3,72.0268400312683
24,homme,normal,hypermarche,weekend,noel,5,19,1,0,1,18,5,1,11,2,1,0,3,0,1,88.99991740939329
18,femme,rapide,boutique,semaine,fin_annee,2,20,0,0,1,17,5,1,8,3,1,0,1,0,4,34.99079734540051
27,femme,flaneur,supermarche,semaine,soldes_hiver,0,17,0,1,0,13,5,1,4,0,2,2,1,4,0,78.81403556753955
38,homme,flaneur,hypermarche,weekend,aucun,5,12,1,0,0,25,6,1,12,7,1,2,2,0,1,80.81582186641695
32,homme,normal,boutique,weekend,aucun,6,10,1,0,0,25,6,1,13,3,1,3,3,2,0,61.037373024148295
47,femme,normal,supermarche,weekend,soldes_hiver,6,10,1,1,0,14,4,1,11,0,1,1,1,0,0,66.03174605618156
47,femme,methodique,hypermarche,semaine,aucun,4,17,0,0,0,19,4,1,11,2,0,4,2,0,0,67.39746152647463
25,femme,flaneur,hypermarche,weekend,rentree,5,17,1,0,1,31,7,1,16,6,3,2,1,1,2,120.53010197664358
41,homme,normal,supermarche,weekend,noel,5,11,1,0,1,25,7,0,11,3,2,5,2,1,1,86.75720519035328
36,homme,flaneur,hypermarche,weekend,aucun,6,13,1,0,0,22,5,1,9,6,0,4,2,1,0,98.61131936831548
20,femme,normal,supermarche,weekend,aucun,5,13,1,0,0,22,7,1,13,2,1,2,2,1,1,64.71522454630747
32,homme,normal,centre_commercial,semaine,aucun,3,10,0,0,0,21,6,1,14,1,1,2,1,2,0,66.00536958969293
53,homme,normal,supermarche,semaine,aucun,4,10,0,0,0,14,3,1,10,0,2,0,2,0,0,30.443907885932784
23,femme,normal,supermarche,semaine,aucun,2,18,0,0,0,24,7,0,8,7,2,3,2,1,1,73.16780800644182
59,femme,rapide,hypermarche,semaine,soldes_ete,2,20,0,1,0,22,5,1,12,2,3,2,3,0,0,48.50603347098209
67,homme,normal,supermarche,semaine,aucun,0,9,0,0,0,16,4,0,10,2,0,3,1,0,0,48.740705487704226
65,femme,normal,supermarche,semaine,aucun,2,10,0,0,0,22,6,1,10,5,0,1,1,3,2,50.12351128508042
35,femme,methodique,centre_commercial,semaine,aucun,1,19,0,0,0,22,7,1,12,1,3,2,2,1,1,92.32440613007552
55,homme,methodique,boutique,weekend,aucun,5,15,1,0,0,17,5,0,8,2,0,4,2,0,1,57.849048702067506
36,homme,normal,centre_commercial,semaine,aucun,2,9,0,0,0,17,6,0,8,3,0,2,2,1,1,73.92552628759562
66,homme,normal,hypermarche,semaine,soldes_hiver,0,9,0,1,0,25,7,1,11,2,2,2,3,1,4,79.31769382065036
67,homme,rapide,centre_commercial,semaine,aucun,0,17,0,0,0,18,4,1,9,5,2,0,2,0,0,61.14303425903411
47,homme,normal,boutique,semaine,soldes_ete,1,10,0,1,0,27,5,0,19,2,1,2,3,0,0,72.625227136321
30,femme,rapide,hypermarche,semaine,soldes_hiver,0,19,0,1,0,19,5,0,9,4,0,1,4,0,1,70.97207964167514
56,homme,normal,supermarche,weekend,fin_annee,6,12,1,0,1,20,6,0,6,7,1,2,2,0,2,74.13834230218217
69,femme,normal,supermarche,semaine,aucun,3,19,0,0,0,21,6,0,6,6,1,2,5,1,0,74.43801363047656
29,femme,normal,hypermarche,weekend,aucun,6,11,1,0,0,20,7,1,7,1,1,4,2,1,4,77.70350428509197
51,homme,rapide,boutique,weekend,aucun,5,19,1,0,0,16,5,1,10,1,0,3,1,1,0,55.010702910219315
29,homme,flaneur,hypermarche,weekend,aucun,5,12,1,0,0,26,6,1,12,0,3,2,2,2,5,95.18723215045569
61,femme,normal,hypermarche,weekend,black_friday,5,19,1,1,0,26,5,0,14,4,0,0,4,2,2,108.20548983185793
41,homme,rapide,supermarche,semaine,noel,4,19,0,0,1,17,5,1,11,2,1,2,1,0,0,40.51774737413515
21,femme,rapide,supermarche,semaine,soldes_hiver,2,15,0,1,0,16,6,1,4,4,0,3,2,1,2,46.884887801974905
53,femme,normal,hypermarche,semaine,aucun,3,18,0,0,0,26,5,0,17,5,1,1,2,0,0,78.6207449019434
67,femme,rapide,boutique,semaine,soldes_hiver,2,10,0,1,0,20,6,1,9,4,1,2,2,0,2,56.71267221574407
65,homme,flaneur,supermarche,semaine,aucun,3,10,0,0,0,16,5,1,12,1,0,1,1,0,1,44.97718349001158
31,homme,normal,centre_commercial,semaine,soldes_ete,2,17,0,1,0,27,5,1,18,5,1,1,0,2,0,100.86153377446452
34,femme,flaneur,supermarche,semaine,soldes_ete,1,14,0,1,0,17,6,1,7,2,1,4,1,2,0,80.97642785411139
66,homme,rapide,hypermarche,weekend,aucun,6,19,1,0,0,22,6,0,9,1,0,1,6,2,3,73.49097454394251
20,femme,normal,hypermarche,semaine,aucun,0,15,0,0,0,15,5,1,6,2,0,4,2,0,1,52.659822023164324
55,homme,normal,centre_commercial,semaine,paques,0,13,0,0,1,24,6,1,15,1,0,1,4,2,1,91.3256348906176
40,femme,normal,supermarche,weekend,aucun,6,13,1,0,0,19,7,1,10,2,2,1,1,1,2,62.56273361945791
30,femme,normal,supermarche,semaine,aucun,1,12,0,0,0,16,4,1,9,3,0,3,0,0,1,37.272433798128354
26,homme,methodique,supermarche,semaine,aucun,3,16,0,0,0,13,5,0,7,3,0,1,1,1,0,56.59264607056674
38,femme,normal,boutique,weekend,aucun,6,15,1,0,0,23,5,1,12,3,2,3,3,0,0,46.0861462753756
58,femme,normal,supermarche,semaine,noel,4,18,0,0,1,22,4,1,13,4,3,0,0,0,2,70.2558913613446
25,homme,flaneur,supermarche,semaine,soldes_hiver,3,10,0,1,0,24,7,1,10,3,1,2,4,3,1,87.89020642293065
34,homme,rapide,hypermarche,semaine,noel,0,10,0,0,1,24,7,0,10,4,1,1,4,1,3,84.36795050779291
33,femme,rapide,hypermarche,semaine,aucun,4,14,0,0,0,19,6,1,9,3,3,2,0,1,1,41.531196781781304
33,femme,normal,centre_commercial,semaine,noel,2,20,0,0,1,27,5,0,20,2,1,0,1,0,3,106.82583919753843
45,femme,normal,boutique,semaine,rentree,4,19,0,0,1,20,7,1,9,2,1,1,1,3,3,68.06377598420447
68,homme,normal,hypermarche,semaine,aucun,3,9,0,0,0,29,7,0,17,3,1,2,2,1,3,84.39275081315151
33,femme,rapide,boutique,semaine,aucun,1,15,0,0,0,21,6,1,11,3,0,3,1,2,1,36.68942050250409
63,homme,normal,centre_commercial,semaine,rentree,2,16,0,0,1,19,7,1,9,3,2,2,1,1,1,90.07886964777882
69,homme,normal,supermarche,semaine,aucun,3,18,0,0,0,29,6,1,12,8,2,5,1,1,0,56.974759107821605
63,femme,normal,boutique,semaine,aucun,2,16,0,0,0,12,6,0,5,3,1,0,1,1,1,43.489921839159315
31,femme,normal,hypermarche,semaine,aucun,4,11,0,0,0,23,7,0,12,5,1,1,2,1,1,59.78223284882632
63,femme,normal,hypermarche,semaine,aucun,0,15,0,0,0,25,6,1,13,4,1,2,4,1,0,62.65721103939514
61,femme,methodique,hypermarche,semaine,aucun,3,9,0,0,0,31,7,1,13,2,1,2,4,6,3,93.24592171180313
55,homme,normal,hypermarche,semaine,aucun,1,19,0,0,0,17,6,0,6,5,1,1,2,0,2,70.16962830365594
37,femme,flaneur,supermarche,weekend,soldes_hiver,6,11,1,1,0,16,6,0,8,4,1,1,1,1,0,84.0745403946838
62,femme,normal,centre_commercial,semaine,aucun,4,14,0,0,0,15,5,0,6,3,2,2,0,0,2,68.66778763050976
65,homme,normal,centre_commercial,semaine,rentree,3,17,0,0,1,23,6,0,11,3,1,3,4,0,1,100.48683644280864
58,femme,normal,centre_commercial,semaine,aucun,1,13,0,0,0,15,5,1,6,5,1,2,0,1,0,65.16581875702765
51,homme,flaneur,supermarche,semaine,fin_annee,3,13,0,0,1,20,6,1,13,2,1,1,2,1,0,86.89258039228726
46,femme,normal,boutique,semaine,fin_annee,4,17,0,0,1,24,6,1,15,1,0,1,3,2,2,74.30048338005594
20,homme,flaneur,supermarche,semaine,noel,3,20,0,0,1,16,4,1,10,0,0,3,2,0,1,65.85278377294422
27,homme,methodique,supermarche,semaine,black_friday,2,17,0,1,0,29,7,0,13,5,1,3,4,2,1,106.2214644307493
37,homme,rapide,supermarche,semaine,noel,4,14,0,0,1,21,5,1,10,6,0,3,1,1,0,69.17913314692348
19,homme,rapide,supermarche,semaine,rentree,3,13,0,0,1,16,6,0,9,1,0,2,1,1,2,48.40055225177751
44,femme,rapide,hypermarche,weekend,aucun,6,18,1,0,0,23,6,0,11,3,3,3,2,1,0,68.88998629508593
49,femme,normal,hypermarche,semaine,aucun,0,10,0,0,0,20,6,0,10,2,1,2,4,1,0,52.868489011618145
27,homme,rapide,centre_commercial,semaine,noel,3,19,0,0,1,28,5,1,14,4,0,2,6,2,0,82.15314000302247
57,homme,flaneur,boutique,semaine,aucun,2,16,0,0,0,22,4,0,8,5,0,4,5,0,0,57.80056433301498
34,femme,rapide,centre_commercial,semaine,rentree,1,20,0,0,1,12,5,0,5,2,1,0,2,0,2,66.29882120010535
50,femme,normal,hypermarche,weekend,rentree,6,16,1,0,1,18,5,0,6,3,0,3,4,2,0,83.31796419109719
23,femme,rapide,centre_commercial,semaine,aucun,1,15,0,0,0,17,5,0,8,5,0,1,1,2,0,59.68942705190393
56,femme,methodique,centre_commercial,weekend,paques,6,16,1,0,1,20,7,0,7,3,3,3,1,2,1,116.78867313633651
64,femme,normal,hypermarche,semaine,aucun,1,11,0,0,0,19,6,1,9,5,0,1,1,1,2,48.64138390568347
35,homme,methodique,centre_commercial,semaine,aucun,0,11,0,0,0,19,6,1,9,4,1,1,2,2,0,69.91113582573328
26,femme,methodique,hypermarche,semaine,aucun,2,10,0,0,0,24,7,0,8,2,2,3,5,2,2,93.278089309564
25,femme,normal,supermarche,semaine,aucun,4,9,0,0,0,26,6,0,17,1,1,5,0,1,1,76.33510959040488
42,homme,normal,hypermarche,semaine,soldes_ete,1,11,0,1,0,25,5,1,18,1,1,4,1,0,0,76.18029198680323
48,homme,rapide,hypermarche,weekend,soldes_ete,6,11,1,1,0,16,6,1,5,3,1,2,3,2,0,65.81006515402053
59,homme,normal,centre_commercial,semaine,aucun,2,15,0,0,0,17,5,1,7,2,1,0,5,2,0,65.71120972939067
21,homme,flaneur,supermarche,semaine,paques,3,20,0,0,1,22,7,1,9,3,2,1,4,2,1,88.89313101320613
37,femme,rapide,hypermarche,semaine,soldes_hiver,0,18,0,1,0,19,6,0,10,2,0,2,3,1,1,67.20232457543537
